6034,OFF,-0.11,1.33,-0.04
6383,OFF,-0.17,1.45,-0.04
6384,OFF,-0.14,1.37,-0.04
6385,ON,-0.11,1.28,-0.05
6385,ON,-0.08,1.19,-0.06
6386,ON,-0.08,1.19,-0.06
6387,ON,-0.07,1.19,-0.06
6387,ON,-0.10,1.28,-0.05
6388,OFF,-0.13,1.37,-0.05
6389,OFF,-0.16,1.46,-0.05
6390,OFF,-0.16,1.46,-0.05
6390,OFF,-0.17,1.47,-0.05
6391,ON,-0.14,1.38,-0.06
6392,ON,-0.10,1.29,-0.07
6392,ON,-0.07,1.20,-0.07
6393,ON,-0.09,1.27,-0.06
6394,OFF,-0.11,1.34,-0.05
6395,OFF,-0.14,1.43,-0.05
6395,OFF,-0.15,1.45,-0.05
6396,OFF,-0.17,1.42,-0.05
6397,ON,-0.14,1.33,-0.05
6397,ON,-0.11,1.24,-0.06
6398,ON,-0.07,1.20,-0.05
6399,ON,-0.07,1.20,-0.05
6399,ON,-0.09,1.28,-0.05
6400,OFF,-0.13,1.37,-0.05
6401,OFF,-0.16,1.46,-0.04
6402,OFF,-0.17,1.47,-0.04
6402,OFF,-0.17,1.47,-0.05
6403,ON,-0.13,1.38,-0.05
6404,ON,-0.10,1.29,-0.05
6405,ON,-0.07,1.20,-0.06
6405,ON,-0.08,1.26,-0.06
6406,OFF,-0.09,1.32,-0.05
6407,OFF,-0.12,1.41,-0.04
6407,OFF,-0.14,1.44,-0.05
6408,OFF,-0.17,1.47,-0.06
6409,ON,-0.13,1.38,-0.06
6409,ON,-0.10,1.28,-0.06
6410,ON,-0.07,1.19,-0.06
6411,ON,-0.09,1.26,-0.05
6412,OFF,-0.11,1.33,-0.05
6412,OFF,-0.14,1.43,-0.04
6413,OFF,-0.15,1.45,-0.05
6414,OFF,-0.17,1.44,-0.06
6414,OFF,-0.13,1.34,-0.06
6415,ON,-0.10,1.25,-0.06
6416,ON,-0.07,1.20,-0.06
6417,ON,-0.07,1.20,-0.06
6417,ON,-0.07,1.22,-0.06
6418,OFF,-0.10,1.30,-0.06
6419,OFF,-0.13,1.39,-0.05
6419,OFF,-0.16,1.46,-0.05
6420,OFF,-0.16,1.47,-0.05
6421,ON,-0.13,1.38,-0.05
6421,ON,-0.10,1.29,-0.06
6422,ON,-0.07,1.19,-0.06
6423,ON,-0.08,1.26,-0.06
6424,OFF,-0.09,1.32,-0.05
6424,OFF,-0.12,1.41,-0.05
6425,OFF,-0.14,1.44,-0.05
6426,OFF,-0.16,1.47,-0.05
6426,OFF,-0.13,1.37,-0.06
6427,ON,-0.10,1.28,-0.06
6428,ON,-0.07,1.20,-0.06
6429,ON,-0.07,1.20,-0.06
6429,ON,-0.07,1.20,-0.06
6430,OFF,-0.10,1.28,-0.06
6431,OFF,-0.12,1.37,-0.06
6431,OFF,-0.16,1.46,-0.06
6432,OFF,-0.13,1.37,-0.06
6433,ON,-0.10,1.28,-0.06
6433,ON,-0.07,1.20,-0.06
6434,ON,-0.07,1.20,-0.06
6435,ON,-0.07,1.22,-0.06
6436,OFF,-0.09,1.28,-0.05
6436,OFF,-0.10,1.35,-0.05
6437,OFF,-0.14,1.43,-0.05
6438,OFF,-0.15,1.45,-0.05
6438,OFF,-0.14,1.38,-0.05
6439,ON,-0.10,1.29,-0.06
6440,ON,-0.07,1.20,-0.06
6440,ON,-0.07,1.20,-0.06
6441,ON,-0.07,1.19,-0.06
6442,OFF,-0.10,1.27,-0.05
6443,OFF,-0.13,1.36,-0.05
6443,OFF,-0.16,1.45,-0.04
6444,OFF,-0.14,1.37,-0.05
6445,ON,-0.12,1.28,-0.05
6445,ON,-0.08,1.20,-0.06
6446,ON,-0.08,1.20,-0.06
6447,ON,-0.07,1.20,-0.06
6448,OFF,-0.10,1.28,-0.05
6448,OFF,-0.13,1.37,-0.04
6449,OFF,-0.16,1.46,-0.04
6450,OFF,-0.13,1.37,-0.05
6450,OFF,-0.10,1.29,-0.05
6451,ON,-0.07,1.20,-0.06
6452,ON,-0.07,1.20,-0.05
6452,ON,-0.07,1.20,-0.05
6453,ON,-0.09,1.27,-0.05
6454,OFF,-0.11,1.34,-0.05
6455,OFF,-0.14,1.43,-0.04
6455,OFF,-0.16,1.45,-0.04
6456,OFF,-0.17,1.42,-0.05
6457,ON,-0.13,1.33,-0.05
6457,ON,-0.10,1.24,-0.05
6458,ON,-0.07,1.19,-0.05
6459,ON,-0.07,1.20,-0.05
6460,OFF,-0.09,1.28,-0.05
6460,OFF,-0.13,1.37,-0.05
6461,OFF,-0.16,1.46,-0.04
6462,OFF,-0.14,1.37,-0.05
6462,OFF,-0.12,1.28,-0.05
6463,ON,-0.08,1.19,-0.06
6464,ON,-0.08,1.19,-0.06
6464,ON,-0.07,1.19,-0.05
6465,ON,-0.08,1.26,-0.05
6466,OFF,-0.09,1.32,-0.05
6467,OFF,-0.13,1.36,-0.05
6467,OFF,-0.14,1.38,-0.05
6468,OFF,-0.16,1.41,-0.06
6469,ON,-0.12,1.37,-0.06
6469,ON,-0.09,1.28,-0.06
6470,ON,-0.07,1.19,-0.05
6471,ON,-0.08,1.26,-0.05
6472,OFF,-0.10,1.33,-0.05
6472,OFF,-0.13,1.43,-0.04
6473,OFF,-0.14,1.45,-0.04
6474,OFF,-0.16,1.41,-0.05
6474,OFF,-0.13,1.32,-0.05
6475,ON,-0.10,1.23,-0.05
6476,ON,-0.06,1.19,-0.05
6476,ON,-0.07,1.19,-0.05
6477,ON,-0.07,1.21,-0.05
6478,OFF,-0.10,1.30,-0.05
6479,OFF,-0.13,1.39,-0.05
6479,OFF,-0.16,1.46,-0.05
6480,OFF,-0.17,1.46,-0.05
6481,ON,-0.13,1.37,-0.05
6481,ON,-0.10,1.29,-0.05
6482,ON,-0.07,1.20,-0.06
6483,ON,-0.08,1.26,-0.05
6484,OFF,-0.09,1.32,-0.05
6484,OFF,-0.12,1.40,-0.04
6485,OFF,-0.14,1.43,-0.05
6486,OFF,-0.17,1.46,-0.05
6486,OFF,-0.13,1.37,-0.06
6487,ON,-0.10,1.29,-0.06
6488,ON,-0.06,1.20,-0.06
6488,ON,-0.06,1.19,-0.06
6489,ON,-0.06,1.19,-0.06
6490,OFF,-0.10,1.28,-0.05
6491,OFF,-0.13,1.37,-0.05
6491,OFF,-0.16,1.46,-0.05
6492,OFF,-0.13,1.37,-0.05
6493,ON,-0.10,1.29,-0.06
6493,ON,-0.07,1.19,-0.06
6494,ON,-0.07,1.20,-0.06
6495,ON,-0.07,1.21,-0.05
6496,OFF,-0.10,1.30,-0.04
6496,OFF,-0.14,1.38,-0.04
6497,OFF,-0.17,1.46,-0.04
6498,OFF,-0.17,1.47,-0.05
6498,OFF,-0.14,1.38,-0.05
6499,ON,-0.10,1.28,-0.06
6500,ON,-0.07,1.19,-0.06
6501,ON,-0.07,1.19,-0.06
6501,ON,-0.07,1.19,-0.06
6502,OFF,-0.10,1.28,-0.06
6503,OFF,-0.13,1.37,-0.05
6503,OFF,-0.16,1.46,-0.04
6504,OFF,-0.14,1.37,-0.05
6505,ON,-0.11,1.28,-0.06
6505,ON,-0.08,1.19,-0.06
6506,ON,-0.07,1.19,-0.06
6507,ON,-0.07,1.19,-0.06
6508,OFF,-0.10,1.28,-0.05
6508,OFF,-0.13,1.36,-0.05
6509,OFF,-0.17,1.46,-0.05
6510,OFF,-0.14,1.37,-0.05
6510,OFF,-0.11,1.28,-0.06
6511,ON,-0.07,1.19,-0.06
6512,ON,-0.07,1.19,-0.06
6513,ON,-0.07,1.19,-0.06
6513,ON,-0.09,1.26,-0.06
6514,OFF,-0.11,1.33,-0.06
6515,OFF,-0.14,1.42,-0.05
6515,OFF,-0.15,1.44,-0.05
6516,OFF,-0.17,1.43,-0.05
6517,ON,-0.13,1.33,-0.06
6517,ON,-0.10,1.24,-0.06
6518,ON,-0.06,1.19,-0.06
6519,ON,-0.06,1.19,-0.05
6520,OFF,-0.09,1.27,-0.05
6520,OFF,-0.13,1.36,-0.05
6521,OFF,-0.16,1.45,-0.05
6522,OFF,-0.14,1.37,-0.05
6522,OFF,-0.11,1.28,-0.06
6523,ON,-0.08,1.19,-0.06
6524,ON,-0.07,1.19,-0.06
6525,ON,-0.07,1.19,-0.06
6525,ON,-0.08,1.25,-0.06
6526,OFF,-0.09,1.31,-0.06
6527,OFF,-0.12,1.40,-0.05
6527,OFF,-0.15,1.43,-0.05
6528,OFF,-0.17,1.45,-0.05
6529,ON,-0.13,1.36,-0.05
6529,ON,-0.10,1.28,-0.06
6530,ON,-0.06,1.19,-0.06
6531,ON,-0.08,1.26,-0.05
6532,OFF,-0.11,1.33,-0.05
6532,OFF,-0.14,1.42,-0.05
6533,OFF,-0.15,1.44,-0.05
6534,OFF,-0.17,1.41,-0.05
6534,OFF,-0.13,1.32,-0.05
6535,ON,-0.10,1.23,-0.05
6536,ON,-0.07,1.19,-0.06
6537,ON,-0.07,1.20,-0.06
6537,ON,-0.07,1.21,-0.05
6538,OFF,-0.10,1.30,-0.05
6539,OFF,-0.13,1.38,-0.05
6539,OFF,-0.16,1.45,-0.05
6540,OFF,-0.16,1.46,-0.04
6541,ON,-0.14,1.37,-0.05
6541,ON,-0.11,1.28,-0.06
6542,ON,-0.08,1.19,-0.07
6543,ON,-0.08,1.25,-0.06
6544,OFF,-0.10,1.31,-0.05
6544,OFF,-0.13,1.39,-0.04
6545,OFF,-0.15,1.42,-0.04
6546,OFF,-0.17,1.45,-0.05
6546,OFF,-0.14,1.37,-0.06
6547,ON,-0.11,1.28,-0.06
6548,ON,-0.07,1.19,-0.06
6549,ON,-0.07,1.19,-0.05
6549,ON,-0.07,1.19,-0.04
6550,OFF,-0.10,1.28,-0.04
6551,OFF,-0.13,1.37,-0.05
6551,OFF,-0.16,1.45,-0.05
6552,OFF,-0.13,1.36,-0.05
6553,ON,-0.10,1.28,-0.05
6553,ON,-0.07,1.18,-0.06
6554,ON,-0.07,1.19,-0.06
6555,ON,-0.07,1.20,-0.06
6556,OFF,-0.10,1.29,-0.06
6556,OFF,-0.13,1.38,-0.05
6557,OFF,-0.16,1.45,-0.05
6558,OFF,-0.17,1.46,-0.05
6558,OFF,-0.14,1.37,-0.05
6559,ON,-0.10,1.28,-0.06
6560,ON,-0.07,1.19,-0.06
6561,ON,-0.07,1.20,-0.06
6561,ON,-0.07,1.20,-0.06
6562,OFF,-0.10,1.28,-0.05
6563,OFF,-0.13,1.37,-0.05
6563,OFF,-0.16,1.46,-0.04
6564,OFF,-0.15,1.37,-0.04
6565,ON,-0.12,1.28,-0.05
6565,ON,-0.09,1.20,-0.05
6566,ON,-0.08,1.20,-0.05
6567,ON,-0.07,1.20,-0.05
6568,OFF,-0.10,1.29,-0.05
6568,OFF,-0.13,1.37,-0.04
6569,OFF,-0.16,1.46,-0.04
6570,OFF,-0.13,1.37,-0.05
6570,OFF,-0.10,1.28,-0.05
6571,ON,-0.07,1.19,-0.06
6572,ON,-0.07,1.19,-0.06
6572,ON,-0.07,1.19,-0.06
6573,ON,-0.08,1.26,-0.06
6574,OFF,-0.10,1.33,-0.05
6575,OFF,-0.14,1.41,-0.04
6575,OFF,-0.15,1.44,-0.04
6576,OFF,-0.17,1.41,-0.05
6577,ON,-0.13,1.32,-0.05
6577,ON,-0.10,1.23,-0.05
6578,ON,-0.07,1.19,-0.05
6579,ON,-0.07,1.19,-0.05
6580,OFF,-0.09,1.28,-0.05
6580,OFF,-0.13,1.37,-0.05
6581,OFF,-0.16,1.46,-0.05
6582,OFF,-0.14,1.38,-0.05
6582,OFF,-0.11,1.28,-0.06
6583,ON,-0.08,1.19,-0.06
6584,ON,-0.07,1.19,-0.06
6585,ON,-0.07,1.20,-0.06
6585,ON,-0.08,1.25,-0.05
6586,OFF,-0.09,1.34,-0.05
6587,OFF,-0.12,1.44,-0.05
6587,OFF,-0.15,1.47,-0.05
6588,OFF,-0.17,1.46,-0.05
6589,ON,-0.13,1.37,-0.05
6590,ON,-0.10,1.28,-0.05
6590,ON,-0.07,1.19,-0.05
6591,ON,-0.08,1.25,-0.05
6592,OFF,-0.09,1.30,-0.04
6592,OFF,-0.12,1.39,-0.04
6593,OFF,-0.14,1.43,-0.05
6594,OFF,-0.16,1.41,-0.05
6594,OFF,-0.13,1.32,-0.05
6595,ON,-0.10,1.23,-0.05
6596,ON,-0.07,1.19,-0.05
6597,ON,-0.07,1.19,-0.06
6597,ON,-0.07,1.21,-0.05
6598,OFF,-0.10,1.30,-0.05
6599,OFF,-0.13,1.39,-0.04
6599,OFF,-0.17,1.45,-0.05
6600,OFF,-0.17,1.45,-0.05
6601,ON,-0.14,1.36,-0.05
6601,ON,-0.10,1.28,-0.05
6602,ON,-0.07,1.20,-0.06
6603,ON,-0.08,1.26,-0.06
6604,OFF,-0.09,1.32,-0.05
6604,OFF,-0.13,1.40,-0.05
6605,OFF,-0.15,1.43,-0.05
6606,OFF,-0.17,1.46,-0.05
6606,OFF,-0.13,1.37,-0.05
6607,ON,-0.10,1.28,-0.05
6608,ON,-0.07,1.19,-0.06
6609,ON,-0.07,1.19,-0.06
6609,ON,-0.07,1.19,-0.06
6610,OFF,-0.10,1.28,-0.05
6611,OFF,-0.13,1.37,-0.04
6611,OFF,-0.16,1.46,-0.04
6612,OFF,-0.13,1.37,-0.04
6613,ON,-0.10,1.28,-0.05
6613,ON,-0.07,1.19,-0.06
6614,ON,-0.07,1.19,-0.06
6615,ON,-0.07,1.21,-0.06
6616,OFF,-0.10,1.30,-0.05
6616,OFF,-0.13,1.39,-0.05
6617,OFF,-0.16,1.46,-0.05
6618,OFF,-0.17,1.46,-0.04
6618,OFF,-0.14,1.37,-0.04
6619,ON,-0.10,1.28,-0.05
6620,ON,-0.07,1.19,-0.05
6621,ON,-0.07,1.19,-0.06
6621,ON,-0.07,1.19,-0.06
6622,OFF,-0.09,1.23,-0.06
6623,OFF,-0.12,1.32,-0.05
6623,OFF,-0.15,1.40,-0.04
6624,OFF,-0.13,1.36,-0.05
6625,ON,-0.10,1.28,-0.06
6625,ON,-0.07,1.19,-0.06
6626,ON,-0.07,1.19,-0.05
6627,ON,-0.06,1.19,-0.05
6628,OFF,-0.09,1.28,-0.04
6628,OFF,-0.13,1.37,-0.04
6629,OFF,-0.16,1.46,-0.04
6630,OFF,-0.13,1.37,-0.04
6630,OFF,-0.10,1.28,-0.05
6631,ON,-0.06,1.19,-0.05
6632,ON,-0.06,1.19,-0.05
6633,ON,-0.06,1.19,-0.05
6633,ON,-0.09,1.26,-0.05
6634,OFF,-0.11,1.33,-0.04
6635,OFF,-0.14,1.42,-0.04
6635,OFF,-0.15,1.44,-0.04
6636,OFF,-0.16,1.41,-0.05
6637,ON,-0.13,1.32,-0.05
6637,ON,-0.10,1.23,-0.05
6638,ON,-0.07,1.19,-0.05
6639,ON,-0.07,1.19,-0.05
6640,OFF,-0.10,1.27,-0.05
6640,OFF,-0.13,1.36,-0.04
6641,OFF,-0.16,1.45,-0.04
6642,OFF,-0.14,1.37,-0.04
6642,OFF,-0.11,1.28,-0.04
6643,ON,-0.08,1.19,-0.05
6644,ON,-0.08,1.19,-0.05
6645,ON,-0.07,1.19,-0.06
6645,ON,-0.08,1.25,-0.05
6646,OFF,-0.10,1.31,-0.04
6647,OFF,-0.13,1.40,-0.04
6647,OFF,-0.15,1.43,-0.04
6648,OFF,-0.17,1.46,-0.04
6649,ON,-0.14,1.37,-0.04
6649,ON,-0.11,1.28,-0.05
6650,ON,-0.07,1.19,-0.05
6651,ON,-0.09,1.26,-0.05
6652,OFF,-0.11,1.33,-0.04
6652,OFF,-0.14,1.42,-0.03
6653,OFF,-0.16,1.44,-0.03
6654,OFF,-0.16,1.40,-0.04
6654,OFF,-0.13,1.31,-0.05
6655,ON,-0.10,1.21,-0.05
6656,ON,-0.07,1.18,-0.05
6657,ON,-0.07,1.19,-0.05
6657,ON,-0.07,1.21,-0.04
6658,OFF,-0.10,1.29,-0.04
6659,OFF,-0.13,1.38,-0.03
6659,OFF,-0.17,1.45,-0.04
6660,OFF,-0.17,1.46,-0.04
6661,ON,-0.14,1.37,-0.05
6661,ON,-0.10,1.28,-0.05
6662,ON,-0.07,1.19,-0.06
6663,ON,-0.08,1.25,-0.06
6664,OFF,-0.09,1.31,-0.05
6664,OFF,-0.13,1.40,-0.05
6665,OFF,-0.15,1.43,-0.04
6666,OFF,-0.17,1.46,-0.04
6666,OFF,-0.14,1.37,-0.04
6667,ON,-0.10,1.28,-0.04
6668,ON,-0.07,1.20,-0.05
6668,ON,-0.07,1.20,-0.05
6669,ON,-0.07,1.20,-0.05
6670,OFF,-0.10,1.28,-0.05
6671,OFF,-0.13,1.36,-0.04
6671,OFF,-0.16,1.45,-0.04
6672,OFF,-0.13,1.36,-0.05
6673,ON,-0.10,1.28,-0.06
6673,ON,-0.07,1.19,-0.06
6674,ON,-0.07,1.20,-0.06
6675,ON,-0.06,1.21,-0.05
6676,OFF,-0.10,1.30,-0.05
6676,OFF,-0.13,1.38,-0.05
6677,OFF,-0.16,1.46,-0.05
6678,OFF,-0.17,1.37,-0.05
6678,OFF,-0.13,1.28,-0.06
6679,ON,-0.10,1.20,-0.06
6680,ON,-0.07,1.19,-0.06
6681,ON,-0.07,1.19,-0.05
6681,ON,-0.07,1.19,-0.05
6682,OFF,-0.10,1.27,-0.05
6683,OFF,-0.13,1.36,-0.05
6683,OFF,-0.16,1.46,-0.05
6684,OFF,-0.14,1.37,-0.05
6685,ON,-0.11,1.28,-0.06
6685,ON,-0.08,1.19,-0.06
6686,ON,-0.07,1.19,-0.06
6687,ON,-0.06,1.19,-0.06
6688,OFF,-0.10,1.28,-0.05
6688,OFF,-0.13,1.36,-0.05
6689,OFF,-0.17,1.45,-0.05
6690,OFF,-0.14,1.36,-0.05
6690,OFF,-0.11,1.28,-0.05
6691,ON,-0.07,1.19,-0.05
6692,ON,-0.07,1.19,-0.05
6693,ON,-0.07,1.19,-0.06
6693,ON,-0.09,1.26,-0.05
6694,OFF,-0.10,1.33,-0.05
6695,OFF,-0.14,1.42,-0.04
6695,OFF,-0.15,1.44,-0.04
6696,OFF,-0.17,1.41,-0.04
6697,ON,-0.13,1.32,-0.05
6698,ON,-0.10,1.23,-0.05
6698,ON,-0.07,1.19,-0.05
6699,ON,-0.07,1.19,-0.05
6700,OFF,-0.10,1.27,-0.04
6700,OFF,-0.13,1.37,-0.04
6701,OFF,-0.16,1.46,-0.04
6702,OFF,-0.14,1.37,-0.05
6702,OFF,-0.11,1.28,-0.05
6703,ON,-0.08,1.18,-0.05
6704,ON,-0.07,1.19,-0.05
6705,ON,-0.06,1.19,-0.05
6705,ON,-0.07,1.25,-0.05
6706,OFF,-0.09,1.30,-0.04
6707,OFF,-0.12,1.40,-0.04
6707,OFF,-0.14,1.43,-0.04
6708,OFF,-0.16,1.46,-0.05
6709,ON,-0.13,1.37,-0.05
6709,ON,-0.10,1.28,-0.05
6710,ON,-0.07,1.19,-0.05
6711,ON,-0.09,1.26,-0.04
6712,OFF,-0.11,1.33,-0.04
6712,OFF,-0.14,1.42,-0.04
6713,OFF,-0.15,1.44,-0.04
6714,OFF,-0.16,1.41,-0.04
6714,OFF,-0.13,1.32,-0.05
6715,ON,-0.10,1.24,-0.06
6716,ON,-0.06,1.20,-0.06
6717,ON,-0.06,1.20,-0.06
6717,ON,-0.07,1.21,-0.05
6718,OFF,-0.10,1.30,-0.05
6719,OFF,-0.13,1.38,-0.04
6719,OFF,-0.16,1.46,-0.05
6720,OFF,-0.16,1.46,-0.05
6721,ON,-0.13,1.37,-0.06
6721,ON,-0.10,1.28,-0.05
6722,ON,-0.07,1.19,-0.05
6723,ON,-0.08,1.25,-0.04
6724,OFF,-0.09,1.31,-0.04
6724,OFF,-0.13,1.40,-0.04
6725,OFF,-0.15,1.43,-0.04
6726,OFF,-0.17,1.46,-0.05
6726,OFF,-0.13,1.37,-0.05
6727,ON,-0.10,1.28,-0.05
6728,ON,-0.07,1.19,-0.05
6729,ON,-0.07,1.19,-0.06
6729,ON,-0.07,1.19,-0.06
6730,OFF,-0.10,1.28,-0.06
6731,OFF,-0.13,1.37,-0.05
6731,OFF,-0.16,1.46,-0.04
6732,OFF,-0.13,1.37,-0.05